# Identifiability Atlas for Biexponential IVIM model
# D_true/Dstar_true/f_true: Absolute parameters (mm^2/s, mm^2/s, unitless)
# snr: Signal-to-Noise ratio
# shrinkage_D/Dstar/f: relative marginal width shrinkage (1 - post_90_width / prior_90_width)
# corr_f_Dstar: Pearson correlation between f and D* samples
# mono_collapse_indicator: Posterior mass on f < 0.025
# classification: recoverable, f-D* trade-off, or mono-exp collapse
D_true,Dstar_true,f_true,snr,shrinkage_D,shrinkage_Dstar,shrinkage_f,corr_f_Dstar,mono_collapse_indicator,classification
0.0024,0.04142857142857143,0.14285714285714285,10.0,0.35166007,0.10582709,0.13641596,-0.2601705543363913,0.01899999938905239,f-D* trade-off
0.0024,0.04142857142857143,0.20428571428571426,10.0,0.4400589,0.11469859,0.21939409,-0.3805116689749601,0.004999999888241291,f-D* trade-off
0.0024,0.04142857142857143,0.26571428571428574,10.0,0.50395733,0.12479764,0.25092232,-0.2733097855705565,0.003000000026077032,f-D* trade-off
0.0024,0.04142857142857143,0.3271428571428572,10.0,0.5215758,0.10633767,0.32866794,-0.2687215008139504,0.0,f-D* trade-off
0.0024,0.04142857142857143,0.38857142857142857,10.0,0.5138391,0.040075243,0.40846503,-0.18447100419949392,0.0020000000949949026,f-D* trade-off
0.0024,0.04142857142857143,0.45,10.0,0.5387044,0.07029283,0.50926185,-0.13663337120086738,0.0,f-D* trade-off
0.0024,0.05714285714285715,0.02,10.0,0.27575803,0.117571,0.06079036,-0.19613622564677533,0.050999999046325684,f-D* trade-off
0.0024,0.05714285714285715,0.08142857142857143,10.0,0.2963522,0.15556782,0.100587666,-0.20490137312036083,0.03500000014901161,f-D* trade-off
0.0024,0.05714285714285715,0.14285714285714285,10.0,0.39176184,0.14228112,0.15447098,-0.2642492501665728,0.01600000075995922,f-D* trade-off
0.0024,0.05714285714285715,0.20428571428571426,10.0,0.41306084,0.12888247,0.21347052,-0.2699363738601964,0.013000000268220901,f-D* trade-off
0.0024,0.05714285714285715,0.26571428571428574,10.0,0.5173614,0.11048454,0.27163303,-0.3322419876506791,0.0010000000474974513,f-D* trade-off
0.0024,0.05714285714285715,0.3271428571428572,10.0,0.499537,0.077109694,0.33562344,-0.3191675560263972,0.0010000000474974513,f-D* trade-off
0.0024,0.05714285714285715,0.38857142857142857,10.0,0.54987204,0.03177744,0.46237326,-0.16116096433165925,0.0,f-D* trade-off
0.0024,0.05714285714285715,0.45,10.0,0.5306114,0.052192032,0.5343219,-0.13385341044667987,0.0010000000474974513,f-D* trade-off
0.0024,0.07285714285714286,0.02,10.0,0.25665486,0.15556103,0.05212891,-0.22710109609679952,0.061000000685453415,f-D* trade-off
0.0024,0.07285714285714286,0.08142857142857143,10.0,0.35175264,0.13318545,0.10489243,-0.24367336983297888,0.035999998450279236,f-D* trade-off
0.0024,0.07285714285714286,0.14285714285714285,10.0,0.3837452,0.09209591,0.15848464,-0.26846434062336066,0.008999999612569809,f-D* trade-off
0.0024,0.07285714285714286,0.20428571428571426,10.0,0.4520402,0.094178796,0.20187473,-0.2654805945419591,0.00800000037997961,f-D* trade-off
0.0024,0.07285714285714286,0.26571428571428574,10.0,0.5368935,0.062663555,0.26340884,-0.33822558254728424,0.004999999888241291,f-D* trade-off
0.0024,0.07285714285714286,0.3271428571428572,10.0,0.52968735,0.09593707,0.32712924,-0.25857031975051076,0.0010000000474974513,f-D* trade-off
0.0024,0.07285714285714286,0.38857142857142857,10.0,0.52793014,0.031450927,0.45185363,-0.15532116535430476,0.0,f-D* trade-off
0.0024,0.07285714285714286,0.45,10.0,0.536651,0.07441139,0.5366399,-0.07074234500238412,0.0,f-D* trade-off
0.0024,0.08857142857142856,0.02,10.0,0.29692554,0.16537201,0.05796081,-0.2846802451141632,0.05299999937415123,f-D* trade-off
0.0024,0.08857142857142856,0.08142857142857143,10.0,0.31196684,0.11219007,0.08823991,-0.24747183751313812,0.032999999821186066,f-D* trade-off
0.0024,0.08857142857142856,0.14285714285714285,10.0,0.40673757,0.072919905,0.17146719,-0.2791397988051764,0.017000000923871994,f-D* trade-off
0.0024,0.08857142857142856,0.20428571428571426,10.0,0.4250245,0.121831656,0.2628731,-0.2758078993394179,0.004000000189989805,f-D* trade-off
0.0024,0.08857142857142856,0.26571428571428574,10.0,0.51513666,0.15074915,0.23669076,-0.2832784245400812,0.0010000000474974513,f-D* trade-off
0.0024,0.08857142857142856,0.3271428571428572,10.0,0.53055537,0.08156818,0.34547865,-0.2593262661264677,0.0,f-D* trade-off
0.0024,0.08857142857142856,0.38857142857142857,10.0,0.50386244,0.034202814,0.43315464,-0.17873944661220736,0.0,f-D* trade-off
0.0024,0.08857142857142856,0.45,10.0,0.55790687,0.067127466,0.5328153,-0.03856417515042265,0.0,f-D* trade-off
0.0024,0.10428571428571429,0.02,10.0,0.27616102,0.13500756,0.03952837,-0.22113701306246855,0.054999999701976776,f-D* trade-off
0.0024,0.10428571428571429,0.08142857142857143,10.0,0.30712068,0.16108525,0.06899136,-0.22289032476254048,0.03700000047683716,f-D* trade-off
0.0024,0.10428571428571429,0.14285714285714285,10.0,0.3872925,0.122097015,0.15987104,-0.2753096664637874,0.019999999552965164,f-D* trade-off
0.0024,0.10428571428571429,0.20428571428571426,10.0,0.4476778,0.14652044,0.23418778,-0.2933313618153136,0.004999999888241291,f-D* trade-off
0.0024,0.10428571428571429,0.26571428571428574,10.0,0.50629294,0.13617599,0.2478391,-0.3085917856333318,0.0020000000949949026,f-D* trade-off
0.0024,0.10428571428571429,0.3271428571428572,10.0,0.5172891,0.081737995,0.3381248,-0.2544170955552912,0.0020000000949949026,f-D* trade-off
0.0024,0.10428571428571429,0.38857142857142857,10.0,0.5342797,0.047365785,0.4522726,-0.1366804664548602,0.0010000000474974513,f-D* trade-off
0.0024,0.10428571428571429,0.45,10.0,0.5615432,0.059936345,0.5366909,-0.03179746954826731,0.0,f-D* trade-off
0.0024,0.12,0.02,10.0,0.25798225,0.15637809,0.07644117,-0.22113465390444328,0.05299999937415123,f-D* trade-off
0.0024,0.12,0.08142857142857143,10.0,0.31818795,0.119731665,0.060142636,-0.22497249531351923,0.04699999839067459,f-D* trade-off
0.0024,0.12,0.14285714285714285,10.0,0.40923417,0.12196648,0.18812758,-0.30183654944512556,0.009999999776482582,f-D* trade-off
0.0024,0.12,0.20428571428571426,10.0,0.45465356,0.12329358,0.24090093,-0.2977634814329573,0.006000000052154064,f-D* trade-off
0.0024,0.12,0.26571428571428574,10.0,0.5291475,0.12848502,0.25784653,-0.3292579257161557,0.0020000000949949026,f-D* trade-off
0.0024,0.12,0.3271428571428572,10.0,0.50732434,0.10084158,0.3380775,-0.2753754135144708,0.003000000026077032,f-D* trade-off
0.0024,0.12,0.38857142857142857,10.0,0.53106326,0.048811972,0.438681,-0.19156663585061207,0.0,f-D* trade-off
0.0024,0.12,0.45,10.0,0.5444317,0.074653804,0.53333974,-0.09050185146831878,0.0,f-D* trade-off
0.0006,0.01,0.02,20.0,0.8549609,0.27954888,0.59400916,-0.2863416568355759,0.2460000067949295,f-D* trade-off
0.0006,0.01,0.08142857142857143,20.0,0.81540644,0.26610047,0.43074536,-0.36753433869761326,0.1720000058412552,f-D* trade-off
0.0006,0.01,0.14285714285714285,20.0,0.7521168,0.32204056,0.27377814,-0.3819903276888793,0.08500000089406967,f-D* trade-off
0.0006,0.01,0.20428571428571426,20.0,0.7151469,0.35634404,0.20365292,-0.38941274314687996,0.03400000184774399,f-D* trade-off
0.0006,0.01,0.26571428571428574,20.0,0.6549936,0.28187394,0.1377095,-0.44354756354546493,0.02800000086426735,f-D* trade-off
0.0006,0.01,0.3271428571428572,20.0,0.60349584,0.20289761,0.10422492,-0.43702789452113266,0.027000000700354576,f-D* trade-off
0.0006,0.01,0.38857142857142857,20.0,0.59906316,0.16650754,0.13497877,-0.5313939586704536,0.01600000075995922,f-D* trade-off
0.0006,0.01,0.45,20.0,0.61944634,0.21820903,0.20172822,-0.5007901804658839,0.004999999888241291,f-D* trade-off
0.0006,0.025714285714285717,0.02,20.0,0.8476648,0.24847835,0.565372,-0.3209525892509953,0.21400000154972076,f-D* trade-off
0.0006,0.025714285714285717,0.08142857142857143,20.0,0.79946965,0.27815014,0.41764486,-0.3442459044582691,0.12300000339746475,f-D* trade-off
0.0006,0.025714285714285717,0.14285714285714285,20.0,0.7189754,0.10146141,0.3375985,-0.25704658113600076,0.07100000232458115,f-D* trade-off
0.0006,0.025714285714285717,0.20428571428571426,20.0,0.60428095,0.08024883,0.23608184,-0.13642298901404076,0.0860000029206276,f-D* trade-off
0.0006,0.025714285714285717,0.26571428571428574,20.0,0.52859646,0.15383434,0.09338462,-0.23229693723659764,0.0860000029206276,f-D* trade-off
0.0006,0.025714285714285717,0.3271428571428572,20.0,0.4316166,0.25251174,0.06488371,-0.1990243712030849,0.11599999666213989,f-D* trade-off
0.0006,0.025714285714285717,0.38857142857142857,20.0,0.32165384,0.16514438,0.05295074,-0.16694638597407183,0.09000000357627869,f-D* trade-off
0.0006,0.025714285714285717,0.45,20.0,0.19234025,0.12065995,0.036374867,0.039614095598542426,0.07000000029802322,f-D* trade-off
0.0006,0.04142857142857143,0.02,20.0,0.85236365,0.29879445,0.5570003,-0.3309797245306325,0.21799999475479126,f-D* trade-off
0.0006,0.04142857142857143,0.08142857142857143,20.0,0.78058755,0.19183081,0.37547582,-0.3385526760651788,0.1289999932050705,f-D* trade-off
0.0006,0.04142857142857143,0.14285714285714285,20.0,0.70909244,0.02402407,0.31368965,-0.2220163518231114,0.0689999982714653,f-D* trade-off
0.0006,0.04142857142857143,0.20428571428571426,20.0,0.5907612,-0.003650546,0.2709536,-0.1170638125135155,0.09600000083446503,f-D* trade-off
0.0006,0.04142857142857143,0.26571428571428574,20.0,0.47700787,0.14733809,0.118083894,-0.06837299079264049,0.10499999672174454,f-D* trade-off
0.0006,0.04142857142857143,0.3271428571428572,20.0,0.34835166,0.16935915,0.06389332,-0.039180444087116136,0.13500000536441803,f-D* trade-off
0.0006,0.04142857142857143,0.38857142857142857,20.0,0.29330397,0.036883354,0.0452075,0.11487147894384056,0.054999999701976776,f-D* trade-off
0.0006,0.04142857142857143,0.45,20.0,0.74054873,0.09934509,0.57461905,-0.13589329868220368,0.007000000216066837,f-D* trade-off
0.0006,0.05714285714285715,0.02,20.0,0.8511758,0.22900122,0.5772314,-0.30003027717685443,0.2290000021457672,f-D* trade-off
0.0006,0.05714285714285715,0.08142857142857143,20.0,0.78255033,0.15650892,0.39803743,-0.32563154918418263,0.12099999934434891,f-D* trade-off
0.0006,0.05714285714285715,0.14285714285714285,20.0,0.71795803,-0.011238575,0.39233077,-0.11619507859802548,0.05700000002980232,f-D* trade-off
0.0006,0.05714285714285715,0.20428571428571426,20.0,0.5692338,0.1140123,0.22731018,-0.08355273001799159,0.10100000351667404,f-D* trade-off
0.0006,0.05714285714285715,0.26571428571428574,20.0,0.46269405,0.09033573,0.10697782,-0.08836680907133376,0.11299999803304672,f-D* trade-off
0.0006,0.05714285714285715,0.3271428571428572,20.0,0.34458786,0.10579282,0.055672288,0.07329315116202659,0.14000000059604645,f-D* trade-off
0.0006,0.05714285714285715,0.38857142857142857,20.0,0.34149265,0.0011450052,0.066110015,0.09813181043025299,0.04600000008940697,f-D* trade-off
0.0006,0.05714285714285715,0.45,20.0,0.77890974,0.11654019,0.6348346,-0.219255938423193,0.0010000000474974513,f-D* trade-off
0.0006,0.07285714285714286,0.02,20.0,0.85199964,0.25750315,0.566962,-0.2772480764139048,0.210999995470047,f-D* trade-off
0.0006,0.07285714285714286,0.08142857142857143,20.0,0.77091664,0.18120068,0.34483927,-0.3678638291609768,0.11299999803304672,f-D* trade-off
0.0006,0.07285714285714286,0.14285714285714285,20.0,0.70879453,0.007447064,0.33845645,-0.23322626726737303,0.050999999046325684,f-D* trade-off
0.0006,0.07285714285714286,0.20428571428571426,20.0,0.580433,0.06015724,0.25339454,-0.03701258269766812,0.08900000154972076,f-D* trade-off
0.0006,0.07285714285714286,0.26571428571428574,20.0,0.4590472,0.02558887,0.1158188,-0.05893841605462441,0.11699999868869781,f-D* trade-off
0.0006,0.07285714285714286,0.3271428571428572,20.0,0.3339998,0.08172929,0.064107776,0.09685784980519004,0.10999999940395355,f-D* trade-off
0.0006,0.07285714285714286,0.38857142857142857,20.0,0.4152056,0.021677196,0.12847519,0.04088201917769151,0.024000000208616257,f-D* trade-off
0.0006,0.07285714285714286,0.45,20.0,0.76187545,0.1153397,0.63485086,-0.11785861569947584,0.004000000189989805,f-D* trade-off
0.0006,0.08857142857142856,0.02,20.0,0.85162216,0.29604656,0.5655261,-0.3023896921074508,0.19099999964237213,f-D* trade-off
0.0006,0.08857142857142856,0.08142857142857143,20.0,0.77792,0.114337325,0.36445206,-0.38582285762705704,0.0949999988079071,f-D* trade-off
0.0006,0.08857142857142856,0.14285714285714285,20.0,0.71101975,0.044201136,0.34601504,-0.2017181064343031,0.04899999871850014,f-D* trade-off
0.0006,0.08857142857142856,0.20428571428571426,20.0,0.56757337,0.018993616,0.20543641,-0.135870956098913,0.09799999743700027,f-D* trade-off
0.0006,0.08857142857142856,0.26571428571428574,20.0,0.4557796,0.104249835,0.1423732,-0.012911270372289455,0.1120000034570694,f-D* trade-off
0.0006,0.08857142857142856,0.3271428571428572,20.0,0.33558774,0.056923807,0.046592236,0.04223007136077915,0.11500000208616257,f-D* trade-off
0.0006,0.08857142857142856,0.38857142857142857,20.0,0.39906716,0.0108248,0.10803926,0.03763755201574409,0.03099999949336052,f-D* trade-off
0.0006,0.08857142857142856,0.45,20.0,0.7860675,0.13162595,0.6854005,-0.060831067160416995,0.0,f-D* trade-off
0.0006,0.10428571428571429,0.02,20.0,0.84773004,0.22442001,0.55106044,-0.3222619478164076,0.2199999988079071,f-D* trade-off
0.0006,0.10428571428571429,0.08142857142857143,20.0,0.7694085,0.17235619,0.38844287,-0.32292714375511594,0.11699999868869781,f-D* trade-off
0.0006,0.10428571428571429,0.14285714285714285,20.0,0.717878,0.016860306,0.34668565,-0.23157823275687028,0.05299999937415123,f-D* trade-off
0.0006,0.10428571428571429,0.20428571428571426,20.0,0.58618474,0.009449542,0.25862932,-0.058302582296300774,0.09799999743700027,f-D* trade-off
0.0006,0.10428571428571429,0.26571428571428574,20.0,0.44739115,0.1326595,0.12425327,-0.03606241960701591,0.11599999666213989,f-D* trade-off
0.0006,0.10428571428571429,0.3271428571428572,20.0,0.3618995,0.048350036,0.052628756,0.13084063893372333,0.10499999672174454,f-D* trade-off
0.0006,0.10428571428571429,0.38857142857142857,20.0,0.42473298,0.001981318,0.12175208,0.08052563676486808,0.02500000037252903,f-D* trade-off
0.0006,0.10428571428571429,0.45,20.0,0.77913696,0.12033552,0.667318,-0.11593510477809409,0.0020000000949949026,f-D* trade-off
0.0006,0.12,0.02,20.0,0.85450876,0.27661353,0.55464685,-0.30322700331124053,0.21799999475479126,f-D* trade-off
0.0006,0.12,0.08142857142857143,20.0,0.7827944,0.15484995,0.40446138,-0.32968279631945124,0.12600000202655792,f-D* trade-off
0.0006,0.12,0.14285714285714285,20.0,0.71505946,0.0070689917,0.37554216,-0.1949004598177122,0.05000000074505806,f-D* trade-off
0.0006,0.12,0.20428571428571426,20.0,0.5923459,0.019008279,0.26097983,-0.040322330070284636,0.08100000023841858,f-D* trade-off
0.0006,0.12,0.26571428571428574,20.0,0.46633208,0.11885786,0.13917756,-0.03705983660196281,0.10300000011920929,f-D* trade-off
0.0006,0.12,0.3271428571428572,20.0,0.34368396,0.041597903,0.06866878,0.14383283714414322,0.10199999809265137,f-D* trade-off
0.0006,0.12,0.38857142857142857,20.0,0.44933283,0.00125283,0.14185417,0.07730163475320631,0.017000000923871994,f-D* trade-off
0.0006,0.12,0.45,20.0,0.7923557,0.12709153,0.6762519,-0.15350403457901063,0.0,f-D* trade-off
0.0008571428571428571,0.01,0.02,20.0,0.76195943,0.26780677,0.2798879,-0.4198907077092596,0.11299999803304672,f-D* trade-off
0.0008571428571428571,0.01,0.08142857142857143,20.0,0.7112258,0.48375118,0.14814603,-0.4155318833828983,0.041999999433755875,f-D* trade-off
0.0008571428571428571,0.01,0.14285714285714285,20.0,0.70644903,0.3659944,0.19177687,-0.4389614486855904,0.03200000151991844,f-D* trade-off
0.0008571428571428571,0.01,0.20428571428571426,20.0,0.66970384,0.33416164,0.1421482,-0.4735568332956426,0.009999999776482582,f-D* trade-off
0.0008571428571428571,0.01,0.26571428571428574,20.0,0.66757715,0.26793063,0.20962733,-0.541900384151288,0.003000000026077032,f-D* trade-off
0.0008571428571428571,0.01,0.3271428571428572,20.0,0.6839228,0.20763737,0.29088008,-0.4958647588256763,0.0020000000949949026,f-D* trade-off
0.0008571428571428571,0.01,0.38857142857142857,20.0,0.6624316,0.18145227,0.29831767,-0.5521136680394726,0.0,f-D* trade-off
0.0008571428571428571,0.01,0.45,20.0,0.6163866,0.17372155,0.25610632,-0.48992598062302295,0.0010000000474974513,f-D* trade-off
0.0008571428571428571,0.025714285714285717,0.02,20.0,0.7521991,0.28420413,0.2676524,-0.38115844304915303,0.10100000351667404,f-D* trade-off
0.0008571428571428571,0.025714285714285717,0.08142857142857143,20.0,0.71788704,0.48642427,0.176301,-0.41215499298851577,0.03799999877810478,f-D* trade-off
0.0008571428571428571,0.025714285714285717,0.14285714285714285,20.0,0.6607578,0.23812938,0.11854267,-0.44969200857956004,0.03500000014901161,f-D* trade-off
0.0008571428571428571,0.025714285714285717,0.20428571428571426,20.0,0.6071345,0.17518228,0.1312893,-0.4117395149958784,0.020999999716877937,f-D* trade-off
0.0008571428571428571,0.025714285714285717,0.26571428571428574,20.0,0.5846895,0.11407632,0.1573453,-0.42148301390212295,0.019999999552965164,f-D* trade-off
0.0008571428571428571,0.025714285714285717,0.3271428571428572,20.0,0.5072304,0.13473022,0.1248008,-0.40203265614954226,0.009999999776482582,f-D* trade-off
0.0008571428571428571,0.025714285714285717,0.38857142857142857,20.0,0.4040529,0.10948676,0.14185762,-0.2581901079015853,0.00800000037997961,f-D* trade-off
0.0008571428571428571,0.025714285714285717,0.45,20.0,0.2253918,0.022725463,0.05849564,-0.08953645510780699,0.01899999938905239,f-D* trade-off
0.0008571428571428571,0.04142857142857143,0.02,20.0,0.75565505,0.41139978,0.29746658,-0.38761094312247985,0.10199999809265137,f-D* trade-off
0.0008571428571428571,0.04142857142857143,0.08142857142857143,20.0,0.704023,0.33188617,0.15862858,-0.4141788335962658,0.04800000041723251,f-D* trade-off
0.0008571428571428571,0.04142857142857143,0.14285714285714285,20.0,0.63058877,0.20649368,0.124108255,-0.3864694634354469,0.041999999433755875,f-D* trade-off
0.0008571428571428571,0.04142857142857143,0.20428571428571426,20.0,0.58994997,0.16981822,0.11887145,-0.40384249142308853,0.04399999976158142,f-D* trade-off
0.0008571428571428571,0.04142857142857143,0.26571428571428574,20.0,0.5287281,0.1654203,0.13350427,-0.39657418990670484,0.02199999988079071,f-D* trade-off
0.0008571428571428571,0.04142857142857143,0.3271428571428572,20.0,0.45710874,0.085820496,0.07707316,-0.21810607043404656,0.03500000014901161,f-D* trade-off
0.0008571428571428571,0.04142857142857143,0.38857142857142857,20.0,0.3589273,0.059674144,0.13232166,-0.13363874831963363,0.010999999940395355,f-D* trade-off
0.0008571428571428571,0.04142857142857143,0.45,20.0,0.6746247,0.078766465,0.60517764,-0.19286441624450962,0.0010000000474974513,f-D* trade-off
0.0008571428571428571,0.05714285714285715,0.02,20.0,0.75320137,0.28193122,0.25954556,-0.39854136566442855,0.0949999988079071,f-D* trade-off
0.0008571428571428571,0.05714285714285715,0.08142857142857143,20.0,0.69987917,0.30524564,0.16603947,-0.4253012761793283,0.05700000002980232,f-D* trade-off
0.0008571428571428571,0.05714285714285715,0.14285714285714285,20.0,0.63703585,0.19702208,0.09338838,-0.4399524958402217,0.052000001072883606,f-D* trade-off
0.0008571428571428571,0.05714285714285715,0.20428571428571426,20.0,0.5729247,0.15006489,0.118970335,-0.34148561416165824,0.03500000014901161,f-D* trade-off
0.0008571428571428571,0.05714285714285715,0.26571428571428574,20.0,0.5388685,0.1624986,0.1459651,-0.394630023362289,0.013000000268220901,f-D* trade-off
0.0008571428571428571,0.05714285714285715,0.3271428571428572,20.0,0.443303,0.01842159,0.1251195,-0.1714333698752417,0.024000000208616257,f-D* trade-off
0.0008571428571428571,0.05714285714285715,0.38857142857142857,20.0,0.44720042,0.05146271,0.22552162,-0.13807074337420466,0.00800000037997961,f-D* trade-off
0.0008571428571428571,0.05714285714285715,0.45,20.0,0.75641024,0.12037289,0.6584828,-0.20790045398451398,0.0,f-D* trade-off
0.0008571428571428571,0.07285714285714286,0.02,20.0,0.77165735,0.37048066,0.28524923,-0.40257525373404646,0.0949999988079071,f-D* trade-off
0.0008571428571428571,0.07285714285714286,0.08142857142857143,20.0,0.68475246,0.34199387,0.15091866,-0.404739366808294,0.05299999937415123,f-D* trade-off
0.0008571428571428571,0.07285714285714286,0.14285714285714285,20.0,0.62862074,0.17745715,0.10655737,-0.36809105966815964,0.04399999976158142,f-D* trade-off
0.0008571428571428571,0.07285714285714286,0.20428571428571426,20.0,0.56451017,0.15107411,0.110913515,-0.2969718439216963,0.03700000047683716,f-D* trade-off
0.0008571428571428571,0.07285714285714286,0.26571428571428574,20.0,0.52896416,0.04220146,0.15709019,-0.38068560166731064,0.013000000268220901,f-D* trade-off
0.0008571428571428571,0.07285714285714286,0.3271428571428572,20.0,0.47753274,0.052844286,0.1719619,-0.135408913509339,0.01600000075995922,f-D* trade-off
0.0008571428571428571,0.07285714285714286,0.38857142857142857,20.0,0.56397843,0.056746125,0.39041257,-0.12659540912469222,0.0010000000474974513,f-D* trade-off
0.0008571428571428571,0.07285714285714286,0.45,20.0,0.752416,0.090978384,0.6658737,-0.13411067936890383,0.0,f-D* trade-off
0.0008571428571428571,0.08857142857142856,0.02,20.0,0.7593135,0.31855357,0.29705065,-0.4258050375464854,0.10499999672174454,f-D* trade-off
0.0008571428571428571,0.08857142857142856,0.08142857142857143,20.0,0.71331376,0.31046617,0.16167098,-0.4067315769743552,0.04899999871850014,f-D* trade-off
0.0008571428571428571,0.08857142857142856,0.14285714285714285,20.0,0.6111256,0.24990076,0.13643444,-0.38893751591203907,0.0430000014603138,f-D* trade-off
0.0008571428571428571,0.08857142857142856,0.20428571428571426,20.0,0.5771146,0.13450474,0.12453568,-0.352880141722573,0.03700000047683716,f-D* trade-off
0.0008571428571428571,0.08857142857142856,0.26571428571428574,20.0,0.52542615,0.099041164,0.14299136,-0.3298166247371813,0.02199999988079071,f-D* trade-off
0.0008571428571428571,0.08857142857142856,0.3271428571428572,20.0,0.46294594,0.030310273,0.17520243,-0.0875419937410157,0.01600000075995922,f-D* trade-off
0.0008571428571428571,0.08857142857142856,0.38857142857142857,20.0,0.49453372,0.022354245,0.29510993,-0.0765778421782546,0.00800000037997961,f-D* trade-off
0.0008571428571428571,0.08857142857142856,0.45,20.0,0.74110126,0.11831206,0.6590896,-0.04998682128556335,0.0,f-D* trade-off
0.0008571428571428571,0.10428571428571429,0.02,20.0,0.74411523,0.33571285,0.24433446,-0.4131202739349018,0.09799999743700027,f-D* trade-off
0.0008571428571428571,0.10428571428571429,0.08142857142857143,20.0,0.69627243,0.3489774,0.16817844,-0.4229780032298176,0.04600000008940697,f-D* trade-off
0.0008571428571428571,0.10428571428571429,0.14285714285714285,20.0,0.60982686,0.23616189,0.115231276,-0.383854778415512,0.050999999046325684,f-D* trade-off
0.0008571428571428571,0.10428571428571429,0.20428571428571426,20.0,0.5849185,0.16263974,0.11836666,-0.3558587044808969,0.04899999871850014,f-D* trade-off
0.0008571428571428571,0.10428571428571429,0.26571428571428574,20.0,0.5259472,0.16085315,0.17138594,-0.36836598968982087,0.014000000432133675,f-D* trade-off
0.0008571428571428571,0.10428571428571429,0.3271428571428572,20.0,0.47154355,0.027813792,0.16319531,-0.14570341363970352,0.010999999940395355,f-D* trade-off
0.0008571428571428571,0.10428571428571429,0.38857142857142857,20.0,0.6257807,0.05065,0.3886538,-0.15708310975204734,0.0,f-D* trade-off
0.0008571428571428571,0.10428571428571429,0.45,20.0,0.74924594,0.12143803,0.65185213,-0.1160826275037624,0.0,f-D* trade-off
0.0008571428571428571,0.12,0.02,20.0,0.7733698,0.41575664,0.35388893,-0.35064976291768424,0.10400000214576721,f-D* trade-off
0.0008571428571428571,0.12,0.08142857142857143,20.0,0.703007,0.3460403,0.18914086,-0.4041367135131086,0.0430000014603138,f-D* trade-off
0.0008571428571428571,0.12,0.14285714285714285,20.0,0.60775656,0.21343648,0.1152364,-0.35695970334396143,0.052000001072883606,f-D* trade-off
0.0008571428571428571,0.12,0.20428571428571426,20.0,0.564646,0.15401089,0.1474089,-0.32129128931385176,0.041999999433755875,f-D* trade-off
0.0008571428571428571,0.12,0.26571428571428574,20.0,0.5334717,0.08416623,0.1334585,-0.3346697615236652,0.020999999716877937,f-D* trade-off
0.0008571428571428571,0.12,0.3271428571428572,20.0,0.499615,0.04243958,0.21071333,-0.0985299308340152,0.010999999940395355,f-D* trade-off
0.0008571428571428571,0.12,0.38857142857142857,20.0,0.56689835,0.044220746,0.3863588,-0.1107127332582765,0.0010000000474974513,f-D* trade-off
0.0008571428571428571,0.12,0.45,20.0,0.7426288,0.12112039,0.66478133,-0.049949999590310906,0.0,f-D* trade-off
0.0011142857142857144,0.01,0.02,20.0,0.68214655,0.2883941,0.17134976,-0.34815677380308474,0.06599999964237213,f-D* trade-off
0.0011142857142857144,0.01,0.08142857142857143,20.0,0.66250676,0.23132247,0.12010622,-0.4203060127770049,0.02500000037252903,f-D* trade-off
0.0011142857142857144,0.01,0.14285714285714285,20.0,0.6353152,0.18237448,0.14344049,-0.452054884593069,0.00800000037997961,f-D* trade-off
0.0011142857142857144,0.01,0.20428571428571426,20.0,0.64808476,0.21622938,0.19933897,-0.5026764005665969,0.003000000026077032,f-D* trade-off
0.0011142857142857144,0.01,0.26571428571428574,20.0,0.6763453,0.21406704,0.27064246,-0.5194287721181409,0.003000000026077032,f-D* trade-off
0.0011142857142857144,0.01,0.3271428571428572,20.0,0.67783105,0.25025964,0.33910912,-0.5652225708210765,0.0,f-D* trade-off
0.0011142857142857144,0.01,0.38857142857142857,20.0,0.6364521,0.07210028,0.27258092,-0.537058366534843,0.0010000000474974513,f-D* trade-off
0.0011142857142857144,0.01,0.45,20.0,0.5989974,0.053427458,0.32850355,-0.5421019789030642,0.0,f-D* trade-off
0.0011142857142857144,0.025714285714285717,0.02,20.0,0.67229986,0.303927,0.12849927,-0.39297376853444355,0.052000001072883606,f-D* trade-off
0.0011142857142857144,0.025714285714285717,0.08142857142857143,20.0,0.66748357,0.2556091,0.16601872,-0.4500263505975726,0.01899999938905239,f-D* trade-off
0.0011142857142857144,0.025714285714285717,0.14285714285714285,20.0,0.65764296,0.20909083,0.1979208,-0.46778750104160954,0.006000000052154064,f-D* trade-off
0.0011142857142857144,0.025714285714285717,0.20428571428571426,20.0,0.6679484,0.19070679,0.26115924,-0.5321109254869464,0.0010000000474974513,f-D* trade-off
0.0011142857142857144,0.025714285714285717,0.26571428571428574,20.0,0.6332665,0.21818459,0.25771296,-0.5301776680586153,0.0010000000474974513,f-D* trade-off
0.0011142857142857144,0.025714285714285717,0.3271428571428572,20.0,0.57655334,0.118163645,0.2545569,-0.46740472589252396,0.0010000000474974513,f-D* trade-off
0.0011142857142857144,0.025714285714285717,0.38857142857142857,20.0,0.440023,0.107394576,0.20228344,-0.42205680863658845,0.0020000000949949026,f-D* trade-off
0.0011142857142857144,0.025714285714285717,0.45,20.0,0.2936164,0.037464738,0.20192736,-0.21937658340007932,0.0,f-D* trade-off
